customer_id,customer_name,email,gender,age,geography,tenure_months,monthly_charges,total_charges,contract_type,payment_method,support_tickets,last_login_date,signup_date,churn_status,churn_date,created_at
4378,Neha Mehta,customer4378@analyticsplatform.com,Female,27,Nagpur,1,1135.88,1090.44,Annual,Digital Wallet,8,2026-08-24,2026-07-25,t,2026-08-04,2026-08-25 16:30:00.420302
4379,Simran Naidu,customer4379@analyticsplatform.com,Female,70,Mumbai,31,3989.59,127387.61,Quarterly,Net Banking,7,2026-05-02,2024-01-25,f,,2026-08-25 16:30:00.420302
4380,Aryan Verma,customer4380@analyticsplatform.com,Female,56,Bengaluru,10,1280.21,11265.85,Annual,Debit Card,7,2026-05-21,2025-10-25,f,,2026-08-25 16:30:00.420302
4381,Rahul Jain,customer4381@analyticsplatform.com,Male,29,Mumbai,67,3923.51,262875.17,Monthly,UPI,8,2026-05-14,2021-01-25,t,2026-06-08,2026-08-25 16:30:00.420302
4382,Aditi Das,customer4382@analyticsplatform.com,Female,70,Kolkata,72,1284.11,95229.60,Annual,Net Banking,1,2026-05-05,2020-08-25,f,,2026-08-25 16:30:00.420302
4383,Arjun Khalse,customer4383@analyticsplatform.com,Male,50,Kolkata,67,758.82,46773.66,Quarterly,UPI,6,2026-06-30,2021-01-25,f,,2026-08-25 16:30:00.420302
4384,Aryan Khalse,customer4384@analyticsplatform.com,Male,35,Nagpur,42,1876.61,81970.32,Quarterly,Net Banking,4,2026-07-06,2023-02-25,f,,2026-08-25 16:30:00.420302
4385,Isha Gupta,customer4385@analyticsplatform.com,Male,23,Hyderabad,5,3822.52,18730.35,Annual,Debit Card,1,2026-05-21,2026-03-25,f,,2026-08-25 16:30:00.420302
4386,Kabir Naidu,customer4386@analyticsplatform.com,Male,41,Pune,39,1575.87,59615.16,Quarterly,Credit Card,1,2026-07-24,2023-05-25,f,,2026-08-25 16:30:00.420302
4387,Vivaan Nair,customer4387@analyticsplatform.com,Female,70,Ahmedabad,17,931.82,13623.21,Monthly,Digital Wallet,7,2026-08-09,2025-03-25,t,2025-12-22,2026-08-25 16:30:00.420302
4388,Siddharth Iyer,customer4388@analyticsplatform.com,Female,47,Chennai,39,3100.76,114883.16,Monthly,Net Banking,0,2026-07-23,2023-05-25,f,,2026-08-25 16:30:00.420302
4389,Simran Verma,customer4389@analyticsplatform.com,Female,40,Mumbai,20,3688.26,64913.38,Annual,Credit Card,2,2026-07-22,2024-12-25,f,,2026-08-25 16:30:00.420302
4390,Reyansh Bose,customer4390@analyticsplatform.com,Male,58,Nagpur,60,778.30,43429.14,Quarterly,Net Banking,4,2026-07-23,2021-08-25,f,,2026-08-25 16:30:00.420302
4391,Kunal Gupta,customer4391@analyticsplatform.com,Female,37,Ahmedabad,23,3206.80,67118.32,Monthly,UPI,5,2026-05-01,2024-09-25,t,2024-10-05,2026-08-25 16:30:00.420302
4392,Kavya Reddy,customer4392@analyticsplatform.com,Female,73,Jaipur,27,1277.80,31395.55,Quarterly,Net Banking,7,2026-05-19,2024-05-25,f,,2026-08-25 16:30:00.420302
4393,Rahul Mishra,customer4393@analyticsplatform.com,Female,49,Pune,6,3933.10,24070.57,Monthly,Debit Card,4,2026-06-18,2026-02-25,t,2026-04-02,2026-08-25 16:30:00.420302
4394,Diya Yadav,customer4394@analyticsplatform.com,Male,41,Mumbai,50,1270.44,64792.44,Quarterly,Digital Wallet,3,2026-05-27,2022-06-25,f,,2026-08-25 16:30:00.420302
4395,Vihaan Patel,customer4395@analyticsplatform.com,Male,73,Pune,68,1095.13,73724.15,Quarterly,Digital Wallet,3,2026-08-17,2020-12-25,f,,2026-08-25 16:30:00.420302
4396,Riya Naidu,customer4396@analyticsplatform.com,Male,33,Bengaluru,56,1815.57,92521.45,Quarterly,Credit Card,4,2026-06-24,2021-12-25,f,,2026-08-25 16:30:00.420302
4397,Diya Khalse,customer4397@analyticsplatform.com,Male,19,Mumbai,50,3144.00,161916.00,Quarterly,UPI,8,2026-07-27,2022-06-25,f,,2026-08-25 16:30:00.420302
4398,Tanvi Jain,customer4398@analyticsplatform.com,Male,34,Kolkata,1,811.27,843.72,Quarterly,Net Banking,3,2026-07-29,2026-07-25,f,,2026-08-25 16:30:00.420302
4399,Kavya Bose,customer4399@analyticsplatform.com,Female,64,Ahmedabad,39,1792.75,64323.87,Quarterly,Credit Card,4,2026-07-10,2023-05-25,f,,2026-08-25 16:30:00.420302
4400,Sakshi Chopra,customer4400@analyticsplatform.com,Female,18,Chennai,18,2318.37,39644.13,Annual,Net Banking,6,2026-05-03,2025-02-25,f,,2026-08-25 16:30:00.420302
4401,Siddharth Chopra,customer4401@analyticsplatform.com,Male,33,Pune,62,1370.27,84956.74,Monthly,Digital Wallet,1,2026-05-02,2021-06-25,f,,2026-08-25 16:30:00.420302
4402,Reyansh Iyer,customer4402@analyticsplatform.com,Male,60,Nagpur,39,1319.07,44241.61,Monthly,UPI,2,2026-04-28,2023-05-25,f,,2026-08-25 16:30:00.420302
4403,Kunal Patel,customer4403@analyticsplatform.com,Female,38,Ahmedabad,26,3172.64,70115.34,Quarterly,Credit Card,5,2026-08-04,2024-06-25,f,,2026-08-25 16:30:00.420302
4404,Ananya Reddy,customer4404@analyticsplatform.com,Male,25,Mumbai,3,2673.18,8179.93,Monthly,UPI,6,2026-07-03,2026-05-25,t,2026-07-16,2026-08-25 16:30:00.420302
4405,Rahul Nair,customer4405@analyticsplatform.com,Male,42,Bengaluru,60,1357.38,79813.94,Monthly,Digital Wallet,0,2026-08-16,2021-08-25,f,,2026-08-25 16:30:00.420302
4406,Riya Patel,customer4406@analyticsplatform.com,Female,22,Hyderabad,39,698.43,28328.32,Quarterly,Net Banking,5,2026-08-04,2023-05-25,f,,2026-08-25 16:30:00.420302
4407,Riya Kulkarni,customer4407@analyticsplatform.com,Female,37,Mumbai,69,676.66,42020.59,Monthly,Credit Card,5,2026-08-01,2020-11-25,f,,2026-08-25 16:30:00.420302
4408,Akash Shetty,customer4408@analyticsplatform.com,Male,32,Kolkata,35,1491.48,45415.57,Quarterly,Debit Card,6,2026-06-14,2023-09-25,f,,2026-08-25 16:30:00.420302
4409,Tanvi Das,customer4409@analyticsplatform.com,Male,31,Mumbai,14,1244.07,16720.30,Quarterly,UPI,7,2026-08-16,2025-06-25,f,,2026-08-25 16:30:00.420302
4410,Kabir Naidu,customer4410@analyticsplatform.com,Female,69,Nagpur,10,3129.93,27856.38,Annual,Debit Card,4,2026-07-25,2025-10-25,f,,2026-08-25 16:30:00.420302
4411,Aman Deshmukh,customer4411@analyticsplatform.com,Female,29,Chennai,72,3297.23,211286.50,Monthly,Debit Card,1,2026-07-17,2020-08-25,f,,2026-08-25 16:30:00.420302
4412,Pooja Das,customer4412@analyticsplatform.com,Male,39,Nagpur,55,1584.18,78416.91,Annual,Credit Card,5,2026-06-09,2022-01-25,f,,2026-08-25 16:30:00.420302
4413,Simran Jain,customer4413@analyticsplatform.com,Male,40,Hyderabad,9,2427.19,20752.47,Monthly,Net Banking,2,2026-07-12,2025-11-25,f,,2026-08-25 16:30:00.420302
4414,Vivaan Singh,customer4414@analyticsplatform.com,Female,45,Chennai,43,897.23,38195.08,Quarterly,Net Banking,1,2026-07-24,2023-01-25,f,,2026-08-25 16:30:00.420302
4415,Kunal Roy,customer4415@analyticsplatform.com,Male,57,Bengaluru,57,2811.56,149040.80,Quarterly,UPI,1,2026-07-07,2021-11-25,t,2023-01-22,2026-08-25 16:30:00.420302
4416,Kunal Verma,customer4416@analyticsplatform.com,Female,29,Nagpur,22,2754.30,56958.92,Quarterly,UPI,5,2026-05-14,2024-10-25,f,,2026-08-25 16:30:00.420302
4417,Meera Iyer,customer4417@analyticsplatform.com,Female,23,Hyderabad,28,3196.05,81435.35,Annual,Digital Wallet,4,2026-08-14,2024-04-25,f,,2026-08-25 16:30:00.420302
4418,Simran Deshmukh,customer4418@analyticsplatform.com,Female,43,Kolkata,56,1760.38,91680.59,Annual,Debit Card,5,2026-05-18,2021-12-25,f,,2026-08-25 16:30:00.420302
4419,Kavya Deshmukh,customer4419@analyticsplatform.com,Female,54,Ahmedabad,47,1111.60,48588.04,Quarterly,Debit Card,8,2026-08-25,2022-09-25,f,,2026-08-25 16:30:00.420302
4420,Kabir Nair,customer4420@analyticsplatform.com,Female,24,Mumbai,45,3683.82,144221.55,Annual,Credit Card,2,2026-08-24,2022-11-25,f,,2026-08-25 16:30:00.420302
4421,Kabir Patel,customer4421@analyticsplatform.com,Male,49,Delhi,44,1387.96,61070.24,Annual,Credit Card,4,2026-05-10,2022-12-25,f,,2026-08-25 16:30:00.420302
4422,Aditya Sharma,customer4422@analyticsplatform.com,Male,73,Mumbai,19,3854.14,66638.08,Monthly,Net Banking,1,2026-06-12,2025-01-25,f,,2026-08-25 16:30:00.420302
4423,Kabir Mehta,customer4423@analyticsplatform.com,Male,36,Nagpur,8,3498.13,26026.09,Monthly,Debit Card,8,2026-07-16,2025-12-25,t,2026-02-17,2026-08-25 16:30:00.420302
4424,Isha Singh,customer4424@analyticsplatform.com,Male,71,Hyderabad,26,3568.73,93714.85,Annual,Net Banking,4,2026-06-27,2024-06-25,f,,2026-08-25 16:30:00.420302
4425,Meera Sharma,customer4425@analyticsplatform.com,Male,34,Hyderabad,67,2126.88,123975.84,Monthly,UPI,8,2026-08-21,2021-01-25,f,,2026-08-25 16:30:00.420302
4426,Ishaan Naidu,customer4426@analyticsplatform.com,Male,56,Bengaluru,12,2594.03,26770.39,Annual,Credit Card,3,2026-08-18,2025-08-25,f,,2026-08-25 16:30:00.420302
4427,Pooja Chopra,customer4427@analyticsplatform.com,Male,18,Chennai,69,1966.46,124830.88,Monthly,Debit Card,3,2026-05-08,2020-11-25,f,,2026-08-25 16:30:00.420302
4428,Siddharth Nair,customer4428@analyticsplatform.com,Female,64,Delhi,68,3785.96,239424.11,Monthly,Credit Card,1,2026-05-08,2020-12-25,f,,2026-08-25 16:30:00.420302
4429,Siddharth Sharma,customer4429@analyticsplatform.com,Female,28,Mumbai,64,1604.12,87264.13,Annual,Debit Card,4,2026-07-05,2021-04-25,f,,2026-08-25 16:30:00.420302
4430,Aditya Kulkarni,customer4430@analyticsplatform.com,Male,23,Nagpur,16,1429.39,22870.24,Monthly,Debit Card,3,2026-05-19,2025-04-25,f,,2026-08-25 16:30:00.420302
4431,Simran Chopra,customer4431@analyticsplatform.com,Female,57,Kolkata,44,725.64,32886.00,Annual,Net Banking,0,2026-06-21,2022-12-25,f,,2026-08-25 16:30:00.420302
4432,Kavya Khalse,customer4432@analyticsplatform.com,Male,70,Mumbai,33,781.71,25022.54,Monthly,Credit Card,5,2026-07-18,2023-11-25,f,,2026-08-25 16:30:00.420302
4433,Rahul Shah,customer4433@analyticsplatform.com,Female,43,Pune,49,1245.89,57996.18,Quarterly,UPI,7,2026-06-13,2022-07-25,f,,2026-08-25 16:30:00.420302
4434,Aditi Das,customer4434@analyticsplatform.com,Male,25,Bengaluru,53,2759.71,136026.11,Monthly,Credit Card,7,2026-05-12,2022-03-25,t,2025-05-13,2026-08-25 16:30:00.420302
4435,Nisha Das,customer4435@analyticsplatform.com,Female,65,Kolkata,55,2242.45,113467.97,Monthly,Digital Wallet,7,2026-05-29,2022-01-25,t,2024-08-07,2026-08-25 16:30:00.420302
4436,Pooja Mishra,customer4436@analyticsplatform.com,Male,34,Chennai,23,3544.18,75810.01,Quarterly,Digital Wallet,3,2026-08-11,2024-09-25,f,,2026-08-25 16:30:00.420302
4437,Rohan Kulkarni,customer4437@analyticsplatform.com,Male,41,Jaipur,62,1730.20,105126.95,Annual,Digital Wallet,5,2026-06-12,2021-06-25,f,,2026-08-25 16:30:00.420302
4438,Vihaan Shetty,customer4438@analyticsplatform.com,Female,51,Bengaluru,48,3894.19,185051.91,Quarterly,UPI,3,2026-08-20,2022-08-25,f,,2026-08-25 16:30:00.420302
4439,Riya Chopra,customer4439@analyticsplatform.com,Female,25,Jaipur,46,3416.38,144581.20,Quarterly,Net Banking,0,2026-08-03,2022-10-25,f,,2026-08-25 16:30:00.420302
4440,Siddharth Singh,customer4440@analyticsplatform.com,Male,43,Jaipur,49,2279.00,101620.61,Monthly,Digital Wallet,2,2026-06-08,2022-07-25,f,,2026-08-25 16:30:00.420302
4441,Aryan Patel,customer4441@analyticsplatform.com,Female,72,Delhi,69,1663.01,102125.44,Monthly,Credit Card,5,2026-07-16,2020-11-25,f,,2026-08-25 16:30:00.420302
4442,Vihaan Sharma,customer4442@analyticsplatform.com,Female,32,Chennai,20,1502.43,31551.03,Monthly,Credit Card,8,2026-07-31,2024-12-25,f,,2026-08-25 16:30:00.420302
4443,Diya Verma,customer4443@analyticsplatform.com,Female,32,Nagpur,59,2420.97,139980.49,Monthly,Debit Card,8,2026-07-16,2021-09-25,t,2025-10-01,2026-08-25 16:30:00.420302
4444,Priya Yadav,customer4444@analyticsplatform.com,Male,19,Bengaluru,61,2648.29,164776.60,Monthly,Net Banking,2,2026-05-02,2021-07-25,f,,2026-08-25 16:30:00.420302
4445,Simran Shetty,customer4445@analyticsplatform.com,Male,39,Delhi,41,3787.11,150613.36,Annual,Credit Card,1,2026-06-17,2023-03-25,f,,2026-08-25 16:30:00.420302
4446,Meera Singh,customer4446@analyticsplatform.com,Female,35,Pune,60,2387.74,126072.67,Annual,Net Banking,5,2026-05-09,2021-08-25,f,,2026-08-25 16:30:00.420302
4447,Aryan Nair,customer4447@analyticsplatform.com,Female,41,Delhi,26,2619.66,63343.38,Annual,Net Banking,7,2026-07-13,2024-06-25,f,,2026-08-25 16:30:00.420302
4448,Siddharth Roy,customer4448@analyticsplatform.com,Female,47,Ahmedabad,50,3588.27,166854.56,Quarterly,UPI,1,2026-06-28,2022-06-25,f,,2026-08-25 16:30:00.420302
4449,Vivaan Jain,customer4449@analyticsplatform.com,Male,46,Pune,20,2730.35,46415.95,Quarterly,Credit Card,3,2026-05-12,2024-12-25,f,,2026-08-25 16:30:00.420302
4450,Priya Patel,customer4450@analyticsplatform.com,Male,62,Bengaluru,21,2965.38,56045.68,Monthly,Credit Card,0,2026-07-16,2024-11-25,f,,2026-08-25 16:30:00.420302
4451,Kabir Yadav,customer4451@analyticsplatform.com,Female,53,Jaipur,23,1658.25,34325.78,Monthly,UPI,3,2026-05-28,2024-09-25,f,,2026-08-25 16:30:00.420302
4452,Nisha Das,customer4452@analyticsplatform.com,Female,20,Hyderabad,44,1895.63,81739.57,Quarterly,Debit Card,3,2026-07-22,2022-12-25,f,,2026-08-25 16:30:00.420302
4453,Vihaan Mishra,customer4453@analyticsplatform.com,Female,35,Jaipur,14,3136.27,44785.94,Quarterly,Net Banking,4,2026-05-05,2025-06-25,f,,2026-08-25 16:30:00.420302
4454,Aditi Shah,customer4454@analyticsplatform.com,Female,30,Ahmedabad,14,1223.11,14726.24,Annual,Digital Wallet,1,2026-08-05,2025-06-25,f,,2026-08-25 16:30:00.420302
4455,Tanvi Reddy,customer4455@analyticsplatform.com,Male,68,Chennai,4,2761.45,10051.68,Monthly,Debit Card,3,2026-08-09,2026-04-25,t,2026-07-07,2026-08-25 16:30:00.420302
4456,Siddharth Verma,customer4456@analyticsplatform.com,Female,57,Hyderabad,42,3605.86,130243.66,Annual,UPI,6,2026-05-06,2023-02-25,f,,2026-08-25 16:30:00.420302
4457,Tanvi Mishra,customer4457@analyticsplatform.com,Female,32,Pune,34,2309.60,67532.70,Monthly,Digital Wallet,5,2026-08-21,2023-10-25,t,2024-06-22,2026-08-25 16:30:00.420302
4458,Aarav Shetty,customer4458@analyticsplatform.com,Male,21,Kolkata,18,1547.78,27024.24,Annual,Net Banking,2,2026-06-21,2025-02-25,f,,2026-08-25 16:30:00.420302
4459,Aanya Sharma,customer4459@analyticsplatform.com,Female,51,Kolkata,34,3160.70,109613.08,Annual,Digital Wallet,3,2026-06-07,2023-10-25,f,,2026-08-25 16:30:00.420302
4460,Rohan Iyer,customer4460@analyticsplatform.com,Female,74,Pune,67,1450.56,88440.64,Quarterly,Net Banking,8,2026-05-30,2021-01-25,f,,2026-08-25 16:30:00.420302
4461,Meera Deshmukh,customer4461@analyticsplatform.com,Male,52,Ahmedabad,72,1873.17,138914.29,Annual,Debit Card,4,2026-06-03,2020-08-25,f,,2026-08-25 16:30:00.420302
4462,Meera Bose,customer4462@analyticsplatform.com,Female,72,Jaipur,32,680.33,19593.50,Monthly,UPI,2,2026-07-14,2023-12-25,f,,2026-08-25 16:30:00.420302
4463,Tanvi Singh,customer4463@analyticsplatform.com,Female,24,Pune,45,563.86,24612.49,Monthly,UPI,6,2026-06-23,2022-11-25,f,,2026-08-25 16:30:00.420302
4464,Ananya Reddy,customer4464@analyticsplatform.com,Female,54,Jaipur,36,3833.43,136623.45,Quarterly,Digital Wallet,5,2026-05-03,2023-08-25,t,2025-04-20,2026-08-25 16:30:00.420302
4465,Simran Reddy,customer4465@analyticsplatform.com,Male,25,Delhi,4,2098.09,8644.13,Quarterly,Digital Wallet,5,2026-07-07,2026-04-25,t,2026-05-09,2026-08-25 16:30:00.420302
4466,Kavya Chopra,customer4466@analyticsplatform.com,Female,40,Bengaluru,70,2833.23,176510.23,Quarterly,Net Banking,6,2026-05-05,2020-10-25,t,2026-06-25,2026-08-25 16:30:00.420302
4467,Kavya Patel,customer4467@analyticsplatform.com,Female,70,Nagpur,19,1054.77,17836.16,Monthly,Digital Wallet,1,2026-07-05,2025-01-25,f,,2026-08-25 16:30:00.420302
4468,Pooja Iyer,customer4468@analyticsplatform.com,Female,56,Mumbai,60,2567.46,138642.84,Annual,UPI,6,2026-08-03,2021-08-25,f,,2026-08-25 16:30:00.420302
4469,Kabir Sharma,customer4469@analyticsplatform.com,Male,74,Pune,5,2121.28,9439.70,Annual,UPI,4,2026-08-04,2026-03-25,f,,2026-08-25 16:30:00.420302
4470,Krishna Joshi,customer4470@analyticsplatform.com,Male,19,Chennai,34,3231.93,114281.04,Quarterly,Net Banking,0,2026-07-27,2023-10-25,f,,2026-08-25 16:30:00.420302
4471,Kabir Nair,customer4471@analyticsplatform.com,Male,42,Mumbai,71,3633.42,229595.81,Annual,UPI,5,2026-07-19,2020-09-25,f,,2026-08-25 16:30:00.420302
4472,Reyansh Singh,customer4472@analyticsplatform.com,Male,56,Jaipur,34,1114.02,33710.25,Monthly,Debit Card,0,2026-08-15,2023-10-25,f,,2026-08-25 16:30:00.420302
4473,Riya Khalse,customer4473@analyticsplatform.com,Female,19,Bengaluru,68,2690.37,157332.84,Monthly,UPI,8,2026-07-02,2020-12-25,t,2026-01-20,2026-08-25 16:30:00.420302
4474,Akash Patel,customer4474@analyticsplatform.com,Male,18,Mumbai,32,1911.86,56896.95,Quarterly,Digital Wallet,0,2026-07-14,2023-12-25,f,,2026-08-25 16:30:00.420302
4475,Rahul Kulkarni,customer4475@analyticsplatform.com,Male,57,Delhi,25,596.85,12832.27,Annual,Net Banking,2,2026-05-17,2024-07-25,f,,2026-08-25 16:30:00.420302
4476,Kunal Nair,customer4476@analyticsplatform.com,Female,60,Bengaluru,40,885.58,34006.27,Annual,Credit Card,3,2026-05-22,2023-04-25,f,,2026-08-25 16:30:00.420302
4477,Isha Das,customer4477@analyticsplatform.com,Female,65,Delhi,51,1696.32,81321.58,Quarterly,UPI,4,2026-05-29,2022-05-25,f,,2026-08-25 16:30:00.420302
4478,Rahul Kumar,customer4478@analyticsplatform.com,Female,33,Jaipur,53,3455.42,188631.38,Quarterly,Digital Wallet,6,2026-07-18,2022-03-25,f,,2026-08-25 16:30:00.420302
4479,Sneha Shah,customer4479@analyticsplatform.com,Female,64,Hyderabad,61,1059.93,61422.94,Quarterly,Digital Wallet,6,2026-07-31,2021-07-25,f,,2026-08-25 16:30:00.420302
4480,Reyansh Mishra,customer4480@analyticsplatform.com,Male,60,Ahmedabad,16,2824.22,45187.52,Annual,Net Banking,6,2026-08-07,2025-04-25,f,,2026-08-25 16:30:00.420302
4481,Tanvi Kumar,customer4481@analyticsplatform.com,Female,62,Delhi,28,1672.31,40269.22,Annual,Credit Card,2,2026-08-06,2024-04-25,f,,2026-08-25 16:30:00.420302
4482,Kabir Kumar,customer4482@analyticsplatform.com,Female,69,Mumbai,69,2906.55,198546.43,Annual,Debit Card,2,2026-07-01,2020-11-25,f,,2026-08-25 16:30:00.420302
4483,Kunal Deshmukh,customer4483@analyticsplatform.com,Male,58,Nagpur,61,596.80,31308.13,Monthly,Digital Wallet,7,2026-06-10,2021-07-25,f,,2026-08-25 16:30:00.420302
4484,Kavya Jain,customer4484@analyticsplatform.com,Male,26,Kolkata,47,2615.46,126614.42,Monthly,UPI,0,2026-07-01,2022-09-25,f,,2026-08-25 16:30:00.420302
4485,Sneha Naidu,customer4485@analyticsplatform.com,Male,65,Mumbai,46,1597.03,70524.84,Quarterly,Credit Card,4,2026-06-26,2022-10-25,f,,2026-08-25 16:30:00.420302
4486,Kunal Khalse,customer4486@analyticsplatform.com,Male,69,Hyderabad,21,3372.44,66571.97,Annual,UPI,7,2026-06-29,2024-11-25,f,,2026-08-25 16:30:00.420302
4487,Aditya Mehta,customer4487@analyticsplatform.com,Male,74,Hyderabad,7,3119.41,18778.85,Quarterly,Debit Card,6,2026-06-01,2026-01-25,f,,2026-08-25 16:30:00.420302
4488,Aanya Gupta,customer4488@analyticsplatform.com,Male,68,Bengaluru,19,3294.49,61969.36,Annual,Debit Card,7,2026-08-23,2025-01-25,f,,2026-08-25 16:30:00.420302
4489,Akash Bose,customer4489@analyticsplatform.com,Male,23,Bengaluru,53,2855.97,142284.43,Quarterly,Digital Wallet,1,2026-05-03,2022-03-25,f,,2026-08-25 16:30:00.420302
4490,Aarav Deshmukh,customer4490@analyticsplatform.com,Male,75,Kolkata,14,1873.74,26494.68,Quarterly,Debit Card,2,2026-08-18,2025-06-25,f,,2026-08-25 16:30:00.420302
4491,Simran Roy,customer4491@analyticsplatform.com,Male,72,Mumbai,65,1925.07,110114.00,Monthly,Digital Wallet,1,2026-06-23,2021-03-25,f,,2026-08-25 16:30:00.420302
4492,Kabir Jain,customer4492@analyticsplatform.com,Female,52,Delhi,66,1580.98,107475.02,Annual,Net Banking,5,2026-06-15,2021-02-25,f,,2026-08-25 16:30:00.420302
4493,Nisha Nair,customer4493@analyticsplatform.com,Male,70,Bengaluru,56,1842.61,96994.99,Quarterly,Net Banking,3,2026-07-08,2021-12-25,f,,2026-08-25 16:30:00.420302
4494,Vihaan Iyer,customer4494@analyticsplatform.com,Male,68,Kolkata,11,1513.24,15480.45,Quarterly,Credit Card,6,2026-08-09,2025-09-25,t,2025-10-21,2026-08-25 16:30:00.420302
4495,Pooja Nair,customer4495@analyticsplatform.com,Male,64,Bengaluru,14,736.13,8759.95,Quarterly,Digital Wallet,1,2026-06-21,2025-06-25,f,,2026-08-25 16:30:00.420302
4496,Kavya Shetty,customer4496@analyticsplatform.com,Female,21,Ahmedabad,15,1967.45,28331.28,Annual,UPI,0,2026-07-10,2025-05-25,f,,2026-08-25 16:30:00.420302
4497,Akash Naidu,customer4497@analyticsplatform.com,Male,34,Nagpur,3,1657.66,4624.87,Annual,UPI,4,2026-06-28,2026-05-25,f,,2026-08-25 16:30:00.420302
4498,Meera Joshi,customer4498@analyticsplatform.com,Female,30,Delhi,57,2039.93,119764.29,Monthly,Credit Card,3,2026-06-18,2021-11-25,f,,2026-08-25 16:30:00.420302
4499,Akash Nair,customer4499@analyticsplatform.com,Male,50,Hyderabad,31,2349.43,63364.13,Monthly,UPI,1,2026-08-01,2024-01-25,f,,2026-08-25 16:30:00.420302
4500,Aditi Joshi,customer4500@analyticsplatform.com,Male,28,Nagpur,44,930.95,36456.00,Annual,UPI,6,2026-06-08,2022-12-25,f,,2026-08-25 16:30:00.420302
4501,Krishna Patel,customer4501@analyticsplatform.com,Female,41,Pune,29,1800.81,49612.32,Annual,UPI,7,2026-06-07,2024-03-25,f,,2026-08-25 16:30:00.420302
4502,Aditya Iyer,customer4502@analyticsplatform.com,Female,58,Delhi,33,1753.34,57860.22,Quarterly,Digital Wallet,4,2026-06-09,2023-11-25,f,,2026-08-25 16:30:00.420302
4503,Ishaan Yadav,customer4503@analyticsplatform.com,Male,57,Jaipur,32,992.79,31769.28,Monthly,UPI,0,2026-05-18,2023-12-25,t,2026-01-24,2026-08-25 16:30:00.420302
4504,Rohan Khalse,customer4504@analyticsplatform.com,Male,41,Delhi,33,2289.99,65745.61,Monthly,Debit Card,3,2026-07-30,2023-11-25,f,,2026-08-25 16:30:00.420302
4505,Isha Shah,customer4505@analyticsplatform.com,Male,28,Kolkata,25,3119.36,80323.52,Monthly,Debit Card,4,2026-08-16,2024-07-25,f,,2026-08-25 16:30:00.420302
4506,Vihaan Gupta,customer4506@analyticsplatform.com,Female,38,Pune,58,1925.01,113883.59,Annual,Credit Card,8,2026-07-31,2021-10-25,f,,2026-08-25 16:30:00.420302
4507,Akash Deshmukh,customer4507@analyticsplatform.com,Female,25,Jaipur,61,2359.37,148239.22,Monthly,Digital Wallet,2,2026-06-03,2021-07-25,f,,2026-08-25 16:30:00.420302
4508,Pooja Verma,customer4508@analyticsplatform.com,Female,20,Hyderabad,4,1015.34,4142.59,Monthly,Credit Card,5,2026-05-25,2026-04-25,t,2026-07-08,2026-08-25 16:30:00.420302
